"Participant_ID","Accuracy","AccuracyAtLeast75","AccuracyAtLeast90","Age","Sex","Education","Trial","Cue","Flanker","RT","Visual_Acuity"
561,1,1,1,60,"Male",6,79,"SPATIAL","CONGRUENT",567,0.8
561,1,1,1,60,"Male",6,88,"CENTRAL","CONGRUENT",523,0.8
561,1,1,1,60,"Male",6,73,"SPATIAL","CONGRUENT",721,0.8
561,1,1,1,60,"Male",6,67,"DOUBLE","INCONGRUENT",598,0.8
561,1,1,1,60,"Male",6,72,"CENTRAL","INCONGRUENT",600,0.8
561,1,1,1,60,"Male",6,54,"NOCUE","INCONGRUENT",603,0.8
561,1,1,1,60,"Male",6,31,"NOCUE","INCONGRUENT",489,0.8
561,1,1,1,60,"Male",6,2,"SPATIAL","INCONGRUENT",726,0.8
561,1,1,1,60,"Male",6,95,"DOUBLE","CONGRUENT",479,0.8
561,1,1,1,60,"Male",6,1,"DOUBLE","INCONGRUENT",1066,0.8
561,1,1,1,60,"Male",6,70,"SPATIAL","INCONGRUENT",874,0.8
561,1,1,1,60,"Male",6,80,"DOUBLE","CONGRUENT",615,0.8
561,1,1,1,60,"Male",6,60,"DOUBLE","INCONGRUENT",559,0.8
561,1,1,1,60,"Male",6,71,"DOUBLE","CONGRUENT",821,0.8
561,1,1,1,60,"Male",6,12,"SPATIAL","INCONGRUENT",633,0.8
561,1,1,1,60,"Male",6,30,"NOCUE","CONGRUENT",503,0.8
561,1,1,1,60,"Male",6,65,"SPATIAL","INCONGRUENT",636,0.8
561,1,1,1,60,"Male",6,75,"CENTRAL","CONGRUENT",573,0.8
561,1,1,1,60,"Male",6,68,"CENTRAL","CONGRUENT",815,0.8
561,1,1,1,60,"Male",6,62,"DOUBLE","CONGRUENT",375,0.8
561,1,1,1,60,"Male",6,87,"SPATIAL","CONGRUENT",480,0.8
561,1,1,1,60,"Male",6,94,"SPATIAL","INCONGRUENT",555,0.8
561,1,1,1,60,"Male",6,78,"SPATIAL","INCONGRUENT",659,0.8
561,1,1,1,60,"Male",6,33,"NOCUE","INCONGRUENT",552,0.8
561,1,1,1,60,"Male",6,22,"NOCUE","INCONGRUENT",730,0.8
561,1,1,1,60,"Male",6,28,"CENTRAL","INCONGRUENT",597,0.8
561,1,1,1,60,"Male",6,35,"DOUBLE","CONGRUENT",502,0.8
562,1,1,1,62,"Female",9,50,"DOUBLE","INCONGRUENT",786,1
562,1,1,1,62,"Female",9,65,"SPATIAL","CONGRUENT",720,1
562,1,1,1,62,"Female",9,59,"DOUBLE","CONGRUENT",701,1
562,1,1,1,62,"Female",9,35,"CENTRAL","INCONGRUENT",851,1
562,1,1,1,62,"Female",9,76,"DOUBLE","INCONGRUENT",881,1
562,1,1,1,62,"Female",9,74,"SPATIAL","INCONGRUENT",866,1
562,1,1,1,62,"Female",9,49,"SPATIAL","INCONGRUENT",684,1
562,1,1,1,62,"Female",9,64,"SPATIAL","CONGRUENT",630,1
562,1,1,1,62,"Female",9,57,"SPATIAL","INCONGRUENT",673,1
562,1,1,1,62,"Female",9,19,"SPATIAL","CONGRUENT",668,1
562,1,1,1,62,"Female",9,20,"DOUBLE","INCONGRUENT",948,1
562,1,1,1,62,"Female",9,22,"CENTRAL","CONGRUENT",761,1
562,1,1,1,62,"Female",9,96,"SPATIAL","CONGRUENT",740,1
562,1,1,1,62,"Female",9,40,"NOCUE","INCONGRUENT",716,1
562,1,1,1,62,"Female",9,33,"NOCUE","INCONGRUENT",720,1
562,1,1,1,62,"Female",9,8,"NOCUE","INCONGRUENT",859,1
562,1,1,1,62,"Female",9,7,"CENTRAL","CONGRUENT",717,1
562,1,1,1,62,"Female",9,41,"DOUBLE","CONGRUENT",717,1
562,1,1,1,62,"Female",9,84,"DOUBLE","INCONGRUENT",755,1
562,1,1,1,62,"Female",9,85,"CENTRAL","CONGRUENT",734,1
562,1,1,1,62,"Female",9,16,"CENTRAL","INCONGRUENT",653,1
562,1,1,1,62,"Female",9,36,"CENTRAL","CONGRUENT",775,1
562,1,1,1,62,"Female",9,58,"DOUBLE","CONGRUENT",738,1
562,1,1,1,62,"Female",9,24,"NOCUE","INCONGRUENT",1003,1
562,1,1,1,62,"Female",9,11,"DOUBLE","CONGRUENT",813,1
562,1,1,1,62,"Female",9,63,"NOCUE","CONGRUENT",1047,1
562,1,1,1,62,"Female",9,9,"SPATIAL","CONGRUENT",695,1
562,1,1,1,62,"Female",9,61,"NOCUE","CONGRUENT",995,1
562,1,1,1,62,"Female",9,83,"CENTRAL","INCONGRUENT",872,1
562,1,1,1,62,"Female",9,62,"SPATIAL","INCONGRUENT",767,1
562,1,1,1,62,"Female",9,32,"DOUBLE","CONGRUENT",819,1
562,1,1,1,62,"Female",9,37,"DOUBLE","INCONGRUENT",744,1
562,1,1,1,62,"Female",9,72,"DOUBLE","CONGRUENT",728,1
562,1,1,1,62,"Female",9,53,"CENTRAL","INCONGRUENT",919,1
562,1,1,1,62,"Female",9,17,"NOCUE","CONGRUENT",711,1
562,1,1,1,62,"Female",9,15,"NOCUE","CONGRUENT",768,1
562,1,1,1,62,"Female",9,91,"NOCUE","INCONGRUENT",776,1
562,1,1,1,62,"Female",9,56,"DOUBLE","CONGRUENT",1065,1
562,1,1,1,62,"Female",9,25,"NOCUE","INCONGRUENT",863,1
562,1,1,1,62,"Female",9,34,"NOCUE","CONGRUENT",637,1
562,1,1,1,62,"Female",9,70,"DOUBLE","CONGRUENT",602,1
562,1,1,1,62,"Female",9,14,"CENTRAL","INCONGRUENT",1081,1
562,1,1,1,62,"Female",9,94,"CENTRAL","INCONGRUENT",653,1
562,1,1,1,62,"Female",9,1,"CENTRAL","CONGRUENT",875,1
562,1,1,1,62,"Female",9,87,"SPATIAL","INCONGRUENT",709,1
562,1,1,1,62,"Female",9,69,"CENTRAL","INCONGRUENT",884,1
562,1,1,1,62,"Female",9,46,"NOCUE","INCONGRUENT",636,1
562,1,1,1,62,"Female",9,90,"CENTRAL","CONGRUENT",692,1
562,1,1,1,62,"Female",9,10,"DOUBLE","INCONGRUENT",772,1
562,1,1,1,62,"Female",9,73,"DOUBLE","INCONGRUENT",707,1
562,1,1,1,62,"Female",9,86,"SPATIAL","INCONGRUENT",727,1
562,1,1,1,62,"Female",9,18,"NOCUE","CONGRUENT",708,1
562,1,1,1,62,"Female",9,55,"SPATIAL","CONGRUENT",751,1
562,1,1,1,62,"Female",9,6,"SPATIAL","CONGRUENT",772,1
562,1,1,1,62,"Female",9,81,"CENTRAL","INCONGRUENT",845,1
562,1,1,1,62,"Female",9,47,"DOUBLE","INCONGRUENT",703,1
562,1,1,1,62,"Female",9,21,"SPATIAL","CONGRUENT",853,1
562,1,1,1,62,"Female",9,39,"SPATIAL","CONGRUENT",661,1
562,1,1,1,62,"Female",9,67,"DOUBLE","INCONGRUENT",854,1
562,1,1,1,62,"Female",9,30,"DOUBLE","INCONGRUENT",594,1
562,1,1,1,62,"Female",9,54,"NOCUE","CONGRUENT",752,1
562,1,1,1,62,"Female",9,92,"NOCUE","INCONGRUENT",799,1
562,1,1,1,62,"Female",9,12,"SPATIAL","CONGRUENT",785,1
562,1,1,1,62,"Female",9,27,"NOCUE","CONGRUENT",800,1
562,1,1,1,62,"Female",9,38,"NOCUE","CONGRUENT",491,1
562,1,1,1,62,"Female",9,82,"DOUBLE","CONGRUENT",703,1
562,1,1,1,62,"Female",9,29,"CENTRAL","CONGRUENT",856,1
562,1,1,1,62,"Female",9,89,"DOUBLE","CONGRUENT",827,1
562,1,1,1,62,"Female",9,31,"CENTRAL","CONGRUENT",696,1
562,1,1,1,62,"Female",9,5,"CENTRAL","INCONGRUENT",758,1
562,1,1,1,62,"Female",9,68,"SPATIAL","INCONGRUENT",711,1
562,1,1,1,62,"Female",9,75,"CENTRAL","CONGRUENT",966,1
562,1,1,1,62,"Female",9,79,"NOCUE","CONGRUENT",744,1
562,1,1,1,62,"Female",9,66,"NOCUE","INCONGRUENT",963,1
562,1,1,1,62,"Female",9,13,"SPATIAL","INCONGRUENT",717,1
562,1,1,1,62,"Female",9,80,"NOCUE","CONGRUENT",784,1
562,1,1,1,62,"Female",9,28,"CENTRAL","INCONGRUENT",548,1
562,1,1,1,62,"Female",9,2,"DOUBLE","INCONGRUENT",1042,1
562,1,1,1,62,"Female",9,95,"DOUBLE","CONGRUENT",790,1
562,1,1,1,62,"Female",9,4,"CENTRAL","CONGRUENT",836,1
562,1,1,1,62,"Female",9,44,"SPATIAL","INCONGRUENT",778,1
562,1,1,1,62,"Female",9,78,"CENTRAL","INCONGRUENT",878,1
562,1,1,1,62,"Female",9,45,"NOCUE","INCONGRUENT",796,1
562,1,1,1,62,"Female",9,48,"NOCUE","INCONGRUENT",840,1
562,1,1,1,62,"Female",9,60,"SPATIAL","INCONGRUENT",681,1
562,1,1,1,62,"Female",9,51,"SPATIAL","CONGRUENT",668,1
562,1,1,1,62,"Female",9,43,"NOCUE","CONGRUENT",807,1
562,1,1,1,62,"Female",9,71,"DOUBLE","CONGRUENT",773,1
562,1,1,1,62,"Female",9,93,"CENTRAL","CONGRUENT",759,1
562,1,1,1,62,"Female",9,26,"CENTRAL","CONGRUENT",912,1
562,1,1,1,62,"Female",9,77,"SPATIAL","INCONGRUENT",838,1
562,1,1,1,62,"Female",9,52,"NOCUE","INCONGRUENT",668,1
562,1,1,1,62,"Female",9,3,"SPATIAL","CONGRUENT",710,1
562,1,1,1,62,"Female",9,23,"DOUBLE","INCONGRUENT",879,1
562,1,1,1,62,"Female",9,42,"CENTRAL","INCONGRUENT",653,1
562,1,1,1,62,"Female",9,88,"SPATIAL","INCONGRUENT",799,1
563,1,1,1,60,"Male",9,36,"SPATIAL","INCONGRUENT",560,1.2
563,1,1,1,60,"Male",9,48,"CENTRAL","CONGRUENT",650,1.2
563,1,1,1,60,"Male",9,53,"SPATIAL","CONGRUENT",545,1.2
563,1,1,1,60,"Male",9,43,"CENTRAL","INCONGRUENT",587,1.2
563,1,1,1,60,"Male",9,39,"CENTRAL","CONGRUENT",665,1.2
563,1,1,1,60,"Male",9,63,"NOCUE","CONGRUENT",575,1.2
563,1,1,1,60,"Male",9,62,"CENTRAL","CONGRUENT",486,1.2
563,1,1,1,60,"Male",9,69,"CENTRAL","CONGRUENT",482,1.2
563,1,1,1,60,"Male",9,28,"DOUBLE","CONGRUENT",594,1.2
563,1,1,1,60,"Male",9,12,"CENTRAL","INCONGRUENT",659,1.2
563,1,1,1,60,"Male",9,76,"SPATIAL","INCONGRUENT",627,1.2
563,1,1,1,60,"Male",9,58,"DOUBLE","INCONGRUENT",715,1.2
563,0,1,1,60,"Male",9,75,"NOCUE","INCONGRUENT",NA,1.2
563,1,1,1,60,"Male",9,49,"SPATIAL","CONGRUENT",372,1.2
563,1,1,1,60,"Male",9,45,"DOUBLE","CONGRUENT",563,1.2
563,1,1,1,60,"Male",9,40,"DOUBLE","INCONGRUENT",715,1.2
563,1,1,1,60,"Male",9,16,"CENTRAL","INCONGRUENT",823,1.2
563,1,1,1,60,"Male",9,54,"SPATIAL","CONGRUENT",526,1.2
563,1,1,1,60,"Male",9,5,"NOCUE","CONGRUENT",706,1.2
563,1,1,1,60,"Male",9,27,"NOCUE","INCONGRUENT",558,1.2
563,1,1,1,60,"Male",9,52,"CENTRAL","INCONGRUENT",536,1.2
563,1,1,1,60,"Male",9,1,"CENTRAL","INCONGRUENT",1142,1.2
563,1,1,1,60,"Male",9,80,"NOCUE","CONGRUENT",582,1.2
563,1,1,1,60,"Male",9,81,"NOCUE","INCONGRUENT",604,1.2
563,1,1,1,60,"Male",9,59,"DOUBLE","CONGRUENT",475,1.2
563,1,1,1,60,"Male",9,94,"DOUBLE","CONGRUENT",665,1.2
563,1,1,1,60,"Male",9,50,"SPATIAL","INCONGRUENT",554,1.2
563,1,1,1,60,"Male",9,90,"DOUBLE","INCONGRUENT",826,1.2
563,1,1,1,60,"Male",9,32,"NOCUE","CONGRUENT",663,1.2
563,1,1,1,60,"Male",9,42,"NOCUE","INCONGRUENT",688,1.2
563,1,1,1,60,"Male",9,89,"SPATIAL","INCONGRUENT",537,1.2
563,1,1,1,60,"Male",9,56,"CENTRAL","INCONGRUENT",571,1.2
563,1,1,1,60,"Male",9,79,"DOUBLE","INCONGRUENT",622,1.2
563,1,1,1,60,"Male",9,7,"NOCUE","CONGRUENT",603,1.2
563,1,1,1,60,"Male",9,66,"DOUBLE","CONGRUENT",551,1.2
563,1,1,1,60,"Male",9,92,"DOUBLE","CONGRUENT",539,1.2
563,1,1,1,60,"Male",9,88,"SPATIAL","CONGRUENT",660,1.2
563,1,1,1,60,"Male",9,11,"DOUBLE","CONGRUENT",881,1.2
563,1,1,1,60,"Male",9,84,"SPATIAL","INCONGRUENT",696,1.2
563,1,1,1,60,"Male",9,33,"DOUBLE","INCONGRUENT",664,1.2
563,1,1,1,60,"Male",9,73,"SPATIAL","CONGRUENT",476,1.2
563,1,1,1,60,"Male",9,47,"NOCUE","INCONGRUENT",577,1.2
563,1,1,1,60,"Male",9,4,"CENTRAL","CONGRUENT",677,1.2
563,1,1,1,60,"Male",9,68,"DOUBLE","INCONGRUENT",609,1.2
563,1,1,1,60,"Male",9,78,"DOUBLE","INCONGRUENT",541,1.2
563,1,1,1,60,"Male",9,64,"SPATIAL","CONGRUENT",663,1.2
563,1,1,1,60,"Male",9,55,"CENTRAL","INCONGRUENT",654,1.2
563,1,1,1,60,"Male",9,93,"NOCUE","CONGRUENT",570,1.2
563,1,1,1,60,"Male",9,87,"NOCUE","CONGRUENT",622,1.2
563,1,1,1,60,"Male",9,86,"CENTRAL","CONGRUENT",685,1.2
563,1,1,1,60,"Male",9,22,"DOUBLE","CONGRUENT",449,1.2
563,1,1,1,60,"Male",9,19,"SPATIAL","CONGRUENT",503,1.2
563,1,1,1,60,"Male",9,46,"CENTRAL","CONGRUENT",520,1.2
563,1,1,1,60,"Male",9,96,"DOUBLE","INCONGRUENT",647,1.2
563,1,1,1,60,"Male",9,37,"CENTRAL","CONGRUENT",691,1.2
563,1,1,1,60,"Male",9,65,"DOUBLE","INCONGRUENT",793,1.2
563,1,1,1,60,"Male",9,34,"NOCUE","CONGRUENT",555,1.2
563,1,1,1,60,"Male",9,70,"NOCUE","INCONGRUENT",390,1.2
563,1,1,1,60,"Male",9,2,"SPATIAL","CONGRUENT",653,1.2
563,1,1,1,60,"Male",9,85,"CENTRAL","CONGRUENT",619,1.2
563,1,1,1,60,"Male",9,82,"SPATIAL","INCONGRUENT",673,1.2
563,1,1,1,60,"Male",9,35,"SPATIAL","INCONGRUENT",650,1.2
563,1,1,1,60,"Male",9,41,"NOCUE","INCONGRUENT",614,1.2
563,1,1,1,60,"Male",9,31,"CENTRAL","INCONGRUENT",768,1.2
563,1,1,1,60,"Male",9,51,"SPATIAL","CONGRUENT",558,1.2
563,1,1,1,60,"Male",9,15,"SPATIAL","INCONGRUENT",647,1.2
563,1,1,1,60,"Male",9,91,"DOUBLE","CONGRUENT",553,1.2
563,1,1,1,60,"Male",9,60,"DOUBLE","CONGRUENT",546,1.2
563,1,1,1,60,"Male",9,18,"SPATIAL","INCONGRUENT",680,1.2
563,1,1,1,60,"Male",9,24,"NOCUE","INCONGRUENT",504,1.2
563,1,1,1,60,"Male",9,67,"CENTRAL","CONGRUENT",465,1.2
563,1,1,1,60,"Male",9,29,"CENTRAL","CONGRUENT",561,1.2
563,1,1,1,60,"Male",9,21,"CENTRAL","INCONGRUENT",656,1.2
563,1,1,1,60,"Male",9,6,"SPATIAL","INCONGRUENT",844,1.2
563,1,1,1,60,"Male",9,8,"DOUBLE","INCONGRUENT",677,1.2
563,1,1,1,60,"Male",9,23,"DOUBLE","CONGRUENT",476,1.2
563,1,1,1,60,"Male",9,72,"NOCUE","CONGRUENT",544,1.2
563,1,1,1,60,"Male",9,17,"NOCUE","INCONGRUENT",628,1.2
563,1,1,1,60,"Male",9,77,"CENTRAL","INCONGRUENT",645,1.2
563,1,1,1,60,"Male",9,13,"SPATIAL","CONGRUENT",519,1.2
563,1,1,1,60,"Male",9,95,"CENTRAL","CONGRUENT",500,1.2
563,1,1,1,60,"Male",9,20,"CENTRAL","INCONGRUENT",790,1.2
563,1,1,1,60,"Male",9,9,"SPATIAL","INCONGRUENT",619,1.2
563,1,1,1,60,"Male",9,3,"SPATIAL","INCONGRUENT",532,1.2
563,1,1,1,60,"Male",9,38,"DOUBLE","INCONGRUENT",734,1.2
563,1,1,1,60,"Male",9,30,"NOCUE","CONGRUENT",497,1.2
563,1,1,1,60,"Male",9,74,"SPATIAL","CONGRUENT",440,1.2
563,1,1,1,60,"Male",9,44,"SPATIAL","CONGRUENT",607,1.2
563,0,1,1,60,"Male",9,26,"NOCUE","CONGRUENT",NA,1.2
563,1,1,1,60,"Male",9,10,"DOUBLE","CONGRUENT",701,1.2
563,1,1,1,60,"Male",9,57,"DOUBLE","INCONGRUENT",869,1.2
563,1,1,1,60,"Male",9,61,"NOCUE","INCONGRUENT",549,1.2
563,1,1,1,60,"Male",9,83,"NOCUE","CONGRUENT",646,1.2
563,1,1,1,60,"Male",9,14,"NOCUE","INCONGRUENT",750,1.2
563,1,1,1,60,"Male",9,25,"NOCUE","INCONGRUENT",511,1.2
563,1,1,1,60,"Male",9,71,"CENTRAL","INCONGRUENT",576,1.2
564,1,1,1,65,"Female",6,43,"SPATIAL","INCONGRUENT",481,NA
564,1,1,1,65,"Female",6,86,"SPATIAL","CONGRUENT",479,NA
564,1,1,1,65,"Female",6,39,"NOCUE","INCONGRUENT",482,NA
564,1,1,1,65,"Female",6,85,"DOUBLE","CONGRUENT",442,NA
564,1,1,1,65,"Female",6,82,"DOUBLE","CONGRUENT",550,NA
564,1,1,1,65,"Female",6,40,"NOCUE","CONGRUENT",495,NA
564,1,1,1,65,"Female",6,3,"DOUBLE","INCONGRUENT",584,NA
564,1,1,1,65,"Female",6,36,"SPATIAL","CONGRUENT",601,NA
564,1,1,1,65,"Female",6,54,"SPATIAL","CONGRUENT",528,NA
564,1,1,1,65,"Female",6,5,"SPATIAL","INCONGRUENT",455,NA
564,1,1,1,65,"Female",6,83,"DOUBLE","CONGRUENT",425,NA
564,1,1,1,65,"Female",6,81,"CENTRAL","CONGRUENT",488,NA
564,1,1,1,65,"Female",6,24,"NOCUE","INCONGRUENT",577,NA
564,1,1,1,65,"Female",6,11,"SPATIAL","INCONGRUENT",487,NA
564,1,1,1,65,"Female",6,6,"NOCUE","INCONGRUENT",453,NA
564,1,1,1,65,"Female",6,7,"SPATIAL","CONGRUENT",445,NA
564,1,1,1,65,"Female",6,35,"CENTRAL","CONGRUENT",452,NA
564,1,1,1,65,"Female",6,51,"CENTRAL","CONGRUENT",387,NA
564,1,1,1,65,"Female",6,79,"CENTRAL","INCONGRUENT",703,NA
564,1,1,1,65,"Female",6,38,"SPATIAL","INCONGRUENT",527,NA
564,1,1,1,65,"Female",6,53,"SPATIAL","INCONGRUENT",645,NA
564,1,1,1,65,"Female",6,1,"NOCUE","INCONGRUENT",820,NA
564,0,1,1,65,"Female",6,44,"CENTRAL","INCONGRUENT",NA,NA
564,1,1,1,65,"Female",6,2,"DOUBLE","INCONGRUENT",749,NA
564,1,1,1,65,"Female",6,45,"CENTRAL","INCONGRUENT",607,NA
564,1,1,1,65,"Female",6,4,"NOCUE","INCONGRUENT",514,NA
564,1,1,1,65,"Female",6,42,"NOCUE","INCONGRUENT",611,NA
564,1,1,1,65,"Female",6,41,"NOCUE","CONGRUENT",403,NA
564,1,1,1,65,"Female",6,84,"SPATIAL","INCONGRUENT",643,NA
564,1,1,1,65,"Female",6,50,"CENTRAL","INCONGRUENT",515,NA
564,0,1,1,65,"Female",6,37,"SPATIAL","INCONGRUENT",NA,NA
564,1,1,1,65,"Female",6,80,"SPATIAL","INCONGRUENT",460,NA
564,1,1,1,65,"Female",6,96,"NOCUE","CONGRUENT",549,NA
564,1,1,1,65,"Female",6,22,"SPATIAL","INCONGRUENT",885,NA
564,1,1,1,65,"Female",6,52,"CENTRAL","INCONGRUENT",542,NA
564,1,1,1,65,"Female",6,78,"DOUBLE","INCONGRUENT",768,NA
564,1,1,1,65,"Female",6,94,"DOUBLE","CONGRUENT",501,NA
564,1,1,1,65,"Female",6,88,"DOUBLE","INCONGRUENT",433,NA
564,1,1,1,65,"Female",6,8,"NOCUE","INCONGRUENT",860,NA
564,1,1,1,65,"Female",6,9,"SPATIAL","CONGRUENT",584,NA
564,1,1,1,65,"Female",6,87,"SPATIAL","CONGRUENT",426,NA
564,1,1,1,65,"Female",6,49,"NOCUE","INCONGRUENT",588,NA
564,1,1,1,65,"Female",6,92,"SPATIAL","INCONGRUENT",637,NA
564,1,1,1,65,"Female",6,77,"DOUBLE","INCONGRUENT",640,NA
564,1,1,1,65,"Female",6,23,"CENTRAL","INCONGRUENT",580,NA
564,1,1,1,65,"Female",6,65,"SPATIAL","CONGRUENT",498,NA
564,1,1,1,65,"Female",6,10,"CENTRAL","CONGRUENT",515,NA
564,1,1,1,65,"Female",6,25,"DOUBLE","INCONGRUENT",533,NA
564,1,1,1,65,"Female",6,14,"SPATIAL","CONGRUENT",375,NA
564,1,1,1,65,"Female",6,46,"CENTRAL","CONGRUENT",519,NA
564,1,1,1,65,"Female",6,47,"DOUBLE","CONGRUENT",610,NA
564,1,1,1,65,"Female",6,48,"NOCUE","CONGRUENT",510,NA
564,1,1,1,65,"Female",6,91,"DOUBLE","CONGRUENT",661,NA
564,1,1,1,65,"Female",6,34,"CENTRAL","INCONGRUENT",664,NA
564,1,1,1,65,"Female",6,18,"SPATIAL","INCONGRUENT",535,NA
564,1,1,1,65,"Female",6,30,"SPATIAL","CONGRUENT",443,NA
564,1,1,1,65,"Female",6,67,"DOUBLE","CONGRUENT",542,NA
564,1,1,1,65,"Female",6,75,"NOCUE","INCONGRUENT",882,NA
564,1,1,1,65,"Female",6,17,"NOCUE","CONGRUENT",686,NA
564,1,1,1,65,"Female",6,89,"DOUBLE","INCONGRUENT",450,NA
564,1,1,1,65,"Female",6,66,"NOCUE","CONGRUENT",519,NA
564,1,1,1,65,"Female",6,15,"CENTRAL","INCONGRUENT",400,NA
564,1,1,1,65,"Female",6,70,"CENTRAL","CONGRUENT",487,NA
564,1,1,1,65,"Female",6,60,"CENTRAL","CONGRUENT",644,NA
564,1,1,1,65,"Female",6,28,"SPATIAL","CONGRUENT",475,NA
564,1,1,1,65,"Female",6,27,"CENTRAL","INCONGRUENT",520,NA
564,1,1,1,65,"Female",6,20,"DOUBLE","INCONGRUENT",418,NA
564,1,1,1,65,"Female",6,64,"DOUBLE","CONGRUENT",515,NA
564,1,1,1,65,"Female",6,26,"CENTRAL","INCONGRUENT",458,NA
564,1,1,1,65,"Female",6,62,"DOUBLE","INCONGRUENT",808,NA
564,1,1,1,65,"Female",6,95,"DOUBLE","INCONGRUENT",617,NA
564,1,1,1,65,"Female",6,12,"NOCUE","CONGRUENT",435,NA
564,1,1,1,65,"Female",6,63,"SPATIAL","INCONGRUENT",694,NA
564,1,1,1,65,"Female",6,93,"CENTRAL","CONGRUENT",529,NA
564,1,1,1,65,"Female",6,76,"NOCUE","CONGRUENT",655,NA
564,1,1,1,65,"Female",6,55,"CENTRAL","CONGRUENT",433,NA
564,1,1,1,65,"Female",6,31,"NOCUE","INCONGRUENT",514,NA
564,1,1,1,65,"Female",6,90,"DOUBLE","INCONGRUENT",610,NA
564,1,1,1,65,"Female",6,74,"DOUBLE","CONGRUENT",477,NA
564,1,1,1,65,"Female",6,68,"DOUBLE","CONGRUENT",504,NA
564,1,1,1,65,"Female",6,57,"DOUBLE","INCONGRUENT",577,NA
564,1,1,1,65,"Female",6,73,"CENTRAL","CONGRUENT",427,NA
564,1,1,1,65,"Female",6,32,"NOCUE","CONGRUENT",400,NA
564,1,1,1,65,"Female",6,33,"CENTRAL","INCONGRUENT",352,NA
564,1,1,1,65,"Female",6,61,"CENTRAL","CONGRUENT",742,NA
564,1,1,1,65,"Female",6,21,"NOCUE","CONGRUENT",398,NA
564,1,1,1,65,"Female",6,29,"NOCUE","CONGRUENT",632,NA
564,1,1,1,65,"Female",6,16,"DOUBLE","CONGRUENT",384,NA
564,1,1,1,65,"Female",6,69,"DOUBLE","CONGRUENT",544,NA
564,1,1,1,65,"Female",6,19,"SPATIAL","CONGRUENT",462,NA
564,1,1,1,65,"Female",6,72,"CENTRAL","INCONGRUENT",848,NA
564,1,1,1,65,"Female",6,56,"SPATIAL","CONGRUENT",510,NA
564,1,1,1,65,"Female",6,59,"NOCUE","INCONGRUENT",426,NA
564,1,1,1,65,"Female",6,13,"CENTRAL","CONGRUENT",513,NA
564,1,1,1,65,"Female",6,71,"NOCUE","CONGRUENT",459,NA
564,1,1,1,65,"Female",6,58,"NOCUE","INCONGRUENT",495,NA
565,1,1,1,63,"Male",6,76,"CENTRAL","CONGRUENT",854,0.6
565,1,1,1,63,"Male",6,47,"NOCUE","CONGRUENT",637,0.6
565,1,1,1,63,"Male",6,89,"DOUBLE","INCONGRUENT",858,0.6
565,1,1,1,63,"Male",6,77,"CENTRAL","INCONGRUENT",1124,0.6
565,1,1,1,63,"Male",6,43,"DOUBLE","CONGRUENT",756,0.6
565,1,1,1,63,"Male",6,60,"SPATIAL","INCONGRUENT",690,0.6
565,1,1,1,63,"Male",6,88,"SPATIAL","INCONGRUENT",658,0.6
565,1,1,1,63,"Male",6,22,"NOCUE","INCONGRUENT",901,0.6
565,1,1,1,63,"Male",6,1,"SPATIAL","INCONGRUENT",753,0.6
565,1,1,1,63,"Male",6,61,"NOCUE","CONGRUENT",722,0.6
565,1,1,1,63,"Male",6,86,"NOCUE","INCONGRUENT",742,0.6
565,1,1,1,63,"Male",6,17,"DOUBLE","CONGRUENT",777,0.6
565,1,1,1,63,"Male",6,64,"NOCUE","CONGRUENT",694,0.6
565,1,1,1,63,"Male",6,92,"DOUBLE","CONGRUENT",708,0.6
565,1,1,1,63,"Male",6,96,"CENTRAL","CONGRUENT",707,0.6
565,1,1,1,63,"Male",6,11,"NOCUE","INCONGRUENT",798,0.6
565,1,1,1,63,"Male",6,93,"CENTRAL","INCONGRUENT",757,0.6
565,1,1,1,63,"Male",6,63,"DOUBLE","INCONGRUENT",694,0.6
565,1,1,1,63,"Male",6,73,"SPATIAL","CONGRUENT",911,0.6
565,1,1,1,63,"Male",6,51,"NOCUE","CONGRUENT",860,0.6
565,1,1,1,63,"Male",6,18,"SPATIAL","CONGRUENT",582,0.6
565,1,1,1,63,"Male",6,94,"NOCUE","CONGRUENT",871,0.6
565,1,1,1,63,"Male",6,71,"SPATIAL","CONGRUENT",699,0.6
565,1,1,1,63,"Male",6,62,"DOUBLE","CONGRUENT",525,0.6
565,1,1,1,63,"Male",6,54,"DOUBLE","INCONGRUENT",880,0.6
565,1,1,1,63,"Male",6,15,"NOCUE","CONGRUENT",614,0.6
565,1,1,1,63,"Male",6,46,"DOUBLE","CONGRUENT",852,0.6
565,1,1,1,63,"Male",6,70,"CENTRAL","CONGRUENT",746,0.6
565,1,1,1,63,"Male",6,32,"CENTRAL","CONGRUENT",700,0.6
565,1,1,1,63,"Male",6,59,"DOUBLE","CONGRUENT",626,0.6
565,1,1,1,63,"Male",6,53,"NOCUE","CONGRUENT",670,0.6
565,1,1,1,63,"Male",6,56,"NOCUE","INCONGRUENT",663,0.6
565,1,1,1,63,"Male",6,58,"CENTRAL","INCONGRUENT",715,0.6
565,1,1,1,63,"Male",6,16,"NOCUE","INCONGRUENT",883,0.6
565,1,1,1,63,"Male",6,10,"NOCUE","INCONGRUENT",998,0.6
565,1,1,1,63,"Male",6,20,"NOCUE","INCONGRUENT",873,0.6
565,1,1,1,63,"Male",6,85,"SPATIAL","INCONGRUENT",764,0.6
